ts,trade_id,symbol,RangeA_ATR,BodyA_ATR,RangeB_ATR,BodyB_ATR,WickB_Ratio,SumOppBody5_ATR,RangeExpansion,TimeoutProgress,TouchNextBarFVG,is_extremum_forecast,rr_ext,has_open_fvg_in_range,DistanceToExt_ATR,SumOpp_from_Ext_ATR,SumOpp_from_Ext_N_ATR,SumOpp_from_Ext_over_Dist,fc_beyond_bar,fc_count_upto_bar,ATR_regime_ratio,Session_Asian,Session_London,Session_NY,is_London_open,is_NY_open,open_order_ticket,is_profitable,profit
2021.04.08 12:00:00,280,EURUSD.TDS,1.755486,0.263323,0.998433,0.263323,0.692308,1.503135,0.849277,0.333333,0,1,1.728814,0,2.462069,3.324451,0.332445,0.001231,1,3,0.794205,0,1,0,1,0,,0,-999.46
2021.05.10 12:00:00,286,EURUSD.TDS,2.360746,1.238424,3.434692,2.215619,0.121127,3.405667,1.977716,0.333333,0,1,0.178363,0,0.504132,3.405667,0.681133,0.006982,0,1,0.982268,0,1,0,1,0,,1,178.12
2021.05.12 17:00:00,288,EURUSD.TDS,4.848148,0.738889,3.940741,1.860185,0.159539,1.587963,4.646542,0.666667,1,1,0.572549,0,1.493061,0.738889,0.738889,0.000764,1,1,1.448739,0,0,1,0,1,,1,572.32
2021.05.27 12:00:00,290,EURUSD.TDS,1.52623,0.860656,4.004918,2.708197,0.068768,2.398361,3.053368,0.333333,0,1,0.236025,0,0.716981,2.398361,0.479672,0.002915,1,1,0.887135,0,1,0,1,0,,1,242.01
2021.07.14 11:00:00,298,EURUSD.TDS,1.328859,0.42953,1.785235,1.033557,0.0,2.134228,1.027821,0.333333,1,1,0.931298,0,1.696127,2.348993,0.391499,0.001032,0,2,0.637076,0,1,0,1,0,,0,-999.53
2021.08.06 11:00:00,304,EURUSD.TDS,1.334158,0.641089,1.871287,0.675743,0.472222,1.75,1.273585,0.0,1,1,1.017857,0,0.956835,1.420792,0.473597,0.000857,1,1,0.605058,0,1,0,1,0,,1,1018.02
2021.09.07 11:00:00,310,EURUSD.TDS,2.397554,0.06422,3.360856,1.134557,0.382166,2.461774,2.836495,0.0,1,1,0.651852,0,1.579487,2.461774,0.492355,0.000728,1,2,0.67536,0,1,0,1,0,,0,-1000.35
2021.09.21 12:00:00,312,EURUSD.TDS,2.24674,0.645938,1.97994,1.039117,0.205674,1.97994,1.658824,0.333333,0,1,0.358491,0,0.736842,1.97994,0.395988,0.001914,1,2,0.856689,0,1,0,1,0,,1,358.53
2021.09.24 11:00:00,314,EURUSD.TDS,1.764848,0.305455,1.713939,0.509091,0.287129,2.562424,1.175786,0.0,0,1,1.638889,0,1.909827,6.787879,0.754209,0.002094,1,6,0.630931,0,1,0,1,0,,0,-1000.08
2021.11.01 16:00:00,320,EURUSD.TDS,0.913043,0.598551,1.136232,0.568116,0.267857,2.952174,1.078998,0.666667,0,1,4.445783,0,3.643159,6.442029,0.585639,0.001743,0,3,0.838626,0,1,1,0,1,,0,-1000.15
2021.12.03 17:00:00,322,EURUSD.TDS,3.159261,0.943585,1.845232,1.195207,0.333333,2.823764,2.147214,0.333333,0,1,0.282178,0,0.726115,2.823764,0.564753,0.005564,1,1,1.024556,0,0,1,0,1,,1,282.72
2021.12.27 11:00:00,324,EURUSD.TDS,1.221594,1.160075,2.135593,1.546767,0.078189,1.801632,2.037736,0.0,0,1,0.40991,0,0.767932,3.383553,0.483365,0.005013,1,1,1.109899,0,1,0,1,0,,1,409.5
2021.12.30 16:00:00,326,EURUSD.TDS,2.172266,1.470984,3.455101,3.386683,0.014851,4.618204,3.903382,0.333333,1,1,0.09828,0,0.29819,3.549175,1.183058,0.013917,1,1,1.238166,0,1,1,0,1,,1,98.4
2022.02.11 16:00:00,332,EURUSD.TDS,1.399392,0.669274,1.727944,0.924815,0.038732,2.786615,1.579972,0.333333,0,1,0.749091,0,1.242033,2.445893,0.611473,0.003237,1,1,1.131772,0,1,1,0,1,,1,749.84
2022.04.05 12:00:00,338,EURUSD.TDS,1.953226,0.643548,2.596774,1.580645,0.256522,2.370968,2.077687,1.0,1,1,0.354067,0,0.768546,3.996774,0.444086,0.004606,1,1,0.627829,0,1,0,1,0,,1,353.72
2022.04.13 16:00:00,342,EURUSD.TDS,1.583678,0.282025,1.424587,0.940083,0.152284,2.719008,1.461424,1.0,1,1,0.221477,0,0.444231,3.731405,0.621901,0.011616,0,2,0.924514,0,1,1,0,1,,1,221.76
2022.04.28 12:00:00,344,EURUSD.TDS,2.486216,1.52381,2.055138,1.93985,0.02439,3.142857,1.76079,0.333333,1,1,0.712245,0,1.608295,2.130326,1.065163,0.002643,0,1,1.188069,0,1,0,1,0,,1,711.96
2022.06.03 17:00:00,350,EURUSD.TDS,2.733773,0.962596,2.887789,2.148515,0.208,3.134213,3.30251,0.333333,0,1,0.474328,0,1.25799,4.29703,0.477448,0.004436,1,2,1.010101,0,0,1,0,1,,0,-1042.0
2022.08.17 17:00:00,358,EURUSD.TDS,1.591051,0.557494,1.3217,0.526174,0.350711,2.630872,1.514173,0.666667,0,1,1.313084,0,1.643962,4.178076,0.417808,0.004057,1,3,1.142653,0,0,1,0,1,,1,1312.27
2022.09.08 12:00:00,362,EURUSD.TDS,1.987699,1.191184,1.399282,1.162481,0.005128,2.812916,1.009317,0.666667,1,1,0.788018,0,1.209702,1.191184,1.191184,0.001372,1,1,0.720989,0,1,0,1,0,,1,788.31
2022.09.30 11:00:00,368,EURUSD.TDS,2.026499,1.145412,1.924478,1.54422,0.137349,2.355747,1.491733,0.333333,1,1,0.259346,0,0.481115,2.541239,0.42354,0.01139,1,1,0.800841,0,1,0,1,0,,1,259.74
2022.11.08 12:00:00,374,EURUSD.TDS,2.21921,1.394225,2.631703,1.70772,0.00627,4.529169,2.143097,1.0,1,1,0.94704,0,2.209761,5.692398,0.56924,0.003123,1,4,0.623045,0,1,0,1,0,,1,948.48
2022.11.14 12:00:00,2,EURUSD,1.334812,0.889874,1.883222,1.645233,0.120879,2.664449,1.6167,0.333333,1,1,0.381201,0,0.7,2.302291,0.76743,0.006357,1,1,0.850531,0,1,0,1,0,,1,375.68
2022.12.16 11:00:00,8,EURUSD,2.146179,1.66113,2.345515,1.634551,0.13881,2.239203,1.350679,0.0,1,1,0.233553,0,0.463403,1.66113,1.66113,0.005395,1,1,0.749209,0,1,0,1,0,,0,-1007.15
2022.12.23 11:00:00,10,EURUSD,2.091667,1.808333,2.466667,1.966667,0.202703,3.916667,1.908446,0.666667,1,1,1.216216,0,2.36588,5.725,0.715625,0.002904,1,2,0.751943,0,1,0,1,0,,0,-1007.95
2023.01.24 11:00:00,12,EURUSD,1.506264,0.103169,3.033161,1.392778,0.295918,2.238762,2.403925,0.666667,0,1,1.247826,0,2.605707,4.807664,0.400639,0.001788,1,2,0.625545,0,1,0,1,0,,1,1239.01
2023.01.26 16:00:00,14,EURUSD,1.369135,0.791408,2.793669,0.775579,0.164306,3.031091,2.917355,0.666667,0,1,0.895623,0,1.862931,3.031091,0.606218,0.002056,0,2,0.905607,0,1,1,0,1,,0,-1008.22
2023.03.14 16:00:00,26,EURUSD,2.942263,0.732871,2.457275,1.47652,0.221491,2.484219,2.833178,0.666667,1,1,0.716381,0,1.372825,2.484219,0.496844,0.003358,1,2,1.191601,0,1,1,0,1,,0,-1003.21
2023.03.20 11:00:00,28,EURUSD,1.87437,0.34663,2.400734,0.365887,0.195187,2.984869,2.148808,0.0,0,1,0.956667,0,1.646721,2.580468,0.645117,0.002441,1,2,0.887528,0,1,0,1,0,,1,948.59
2023.04.05 16:00:00,32,EURUSD,1.146143,0.435724,2.405954,1.581867,0.204724,2.510149,2.532403,0.666667,0,1,0.662338,0,1.289585,5.503383,0.611487,0.004505,0,3,0.762245,0,1,1,0,1,,0,-1009.7
2023.04.06 12:00:00,34,EURUSD,1.842405,0.534525,1.910642,0.830219,0.363095,2.297319,1.178121,1.0,1,1,0.826816,0,1.596302,2.297319,0.459464,0.001265,1,1,0.59293,0,1,0,1,0,,0,-1012.82
2023.04.17 12:00:00,36,EURUSD,1.379562,0.541606,2.994161,2.759124,0.027304,2.983942,1.915033,0.333333,0,1,0.088319,0,0.281088,2.789781,0.697445,0.009712,1,1,0.832825,0,1,0,1,0,,1,82.1
2023.05.15 12:00:00,38,EURUSD,1.634847,0.570899,1.829472,0.687674,0.184397,2.400371,1.430746,0.666667,0,1,2.086207,0,2.915663,4.100093,0.512512,0.001084,0,3,0.658297,0,1,0,1,0,,0,-1018.68
2023.06.16 12:00:00,40,EURUSD,1.946809,0.468085,1.638298,0.840426,0.194805,2.170213,0.987813,0.666667,0,1,0.706587,0,1.19971,0.468085,0.468085,0.000367,0,1,0.729382,0,1,0,1,0,,1,693.69
2023.08.18 17:00:00,50,EURUSD,1.902081,0.651163,1.98776,1.310894,0.241379,2.561812,2.012142,0.666667,1,1,0.891473,0,1.755725,3.298654,0.412332,0.002193,1,3,1.002493,0,0,1,0,1,,1,813.92
2023.09.01 12:00:00,58,EURUSD,1.616628,0.689761,1.08853,0.808314,0.217822,2.554273,0.818145,0.333333,0,1,1.776786,0,2.151351,1.066975,0.533487,0.00046,1,1,0.749036,0,1,0,1,0,,0,-1019.56
2023.09.15 17:00:00,62,EURUSD,1.636238,0.416321,1.75242,1.103734,0.325967,1.75242,1.795635,0.333333,1,1,0.415205,0,0.640877,1.481328,0.370332,0.002387,1,1,0.882795,0,0,1,0,1,,1,402.87
2023.09.19 11:00:00,64,EURUSD,1.079108,0.141988,2.868154,2.243408,0.039604,1.547667,2.140964,0.0,0,1,0.227979,0,0.571429,4.415822,0.441582,0.005442,1,3,0.643236,0,1,0,1,0,,1,216.84
2023.09.26 17:00:00,66,EURUSD,0.961691,0.59181,1.96037,1.27609,0.316038,3.273448,2.140333,0.666667,0,1,1.321429,0,1.842324,3.273448,0.65469,0.001921,0,1,0.929646,0,0,1,0,1,,1,1308.32
2023.09.28 16:00:00,68,EURUSD,0.871565,0.141335,3.109366,1.813797,0.012626,3.588334,3.014846,0.666667,0,1,0.769821,0,1.972846,6.203029,0.516919,0.004004,0,2,1.248597,0,1,1,0,1,,0,-1006.37
2023.10.10 11:00:00,71,EURUSD,1.365854,0.009485,1.707317,0.96748,0.038889,1.9729,1.496881,0.0,0,1,0.672414,0,1.204412,1.915989,0.478997,0.001677,1,1,0.645624,0,1,0,1,0,,1,660.58
2023.11.10 17:00:00,74,EURUSD,1.408177,0.635951,1.744322,1.453602,0.119792,3.225178,1.52502,0.666667,0,1,0.83,0,1.402535,3.225178,0.645036,0.002531,1,2,1.077275,0,0,1,0,1,,0,-1001.61
2023.12.07 17:00:00,78,EURUSD,2.930586,1.59436,1.647505,1.518438,0.0,3.211497,1.849169,0.666667,0,1,0.532143,0,1.045614,2.87744,1.43872,0.003625,0,2,1.008319,0,0,1,0,1,,0,-1007.31
2024.01.19 12:00:00,84,EURUSD,1.65617,0.250213,1.620426,0.679149,0.147059,1.441702,1.175454,0.333333,1,1,0.446667,0,0.768223,1.429787,0.357447,0.001562,1,3,0.713889,0,1,0,1,0,,1,432.36
2024.01.22 12:00:00,86,EURUSD,1.612193,0.675699,1.469941,0.628281,0.419355,3.034716,1.238143,0.333333,1,1,1.242424,0,1.393204,1.529213,0.764606,0.000926,1,1,0.705633,0,1,0,1,0,,0,-1021.89
2024.02.08 12:00:00,88,EURUSD,2.39173,0.426551,1.630033,0.868335,0.121495,1.767138,1.198208,0.333333,1,1,0.387755,0,0.821833,1.051143,0.525571,0.00084,1,1,0.643281,0,1,0,1,0,,0,-1014.25
2024.02.13 11:00:00,90,EURUSD,1.768421,0.088421,1.812632,0.530526,0.430894,1.503158,1.490909,0.0,1,1,0.666667,0,0.936087,1.370526,0.342632,0.000993,1,1,0.77455,0,1,0,1,0,,1,645.31
2024.03.25 12:00:00,92,EURUSD,2.093694,0.012613,1.273874,0.491892,0.386139,2.156757,1.095445,0.333333,1,1,0.596154,0,0.741247,0.012613,0.012613,1.3e-05,1,1,0.854395,0,1,0,1,0,,1,575.61
2024.05.17 11:00:00,96,EURUSD,1.531532,0.27027,1.945946,0.684685,0.12963,1.801802,1.463415,0.0,1,1,0.473684,0,0.773956,1.495495,0.498498,0.001072,1,2,0.691812,0,1,0,1,0,,1,450.99
2024.07.01 17:00:00,100,EURUSD,0.835821,0.080367,0.892078,0.522388,0.396396,3.078071,0.987984,0.333333,0,1,1.398693,0,1.66537,2.9093,0.727325,0.002174,0,1,1.302783,0,0,1,0,1,,0,-1014.67
2024.07.11 11:00:00,102,EURUSD,1.438356,0.076712,1.457534,1.054795,0.065789,1.284932,1.320591,0.0,1,1,0.067568,0,0.096154,1.131507,0.282877,0.006136,1,1,0.643895,0,1,0,1,0,,1,38.26
2024.08.21 12:00:00,104,EURUSD,2.617886,0.497967,1.621951,0.583333,0.350877,1.038618,1.212121,0.666667,1,1,1.740741,0,1.922103,1.920732,0.320122,0.000702,0,2,0.810346,0,1,0,1,0,,0,-1027.79
2024.09.04 16:00:00,106,EURUSD,1.411444,0.35604,1.614896,0.279746,0.0,1.525886,1.53753,0.666667,1,1,0.793651,0,1.230228,0.8901,0.2967,0.000569,1,1,0.781964,0,1,1,0,1,,1,776.43
2024.09.26 11:00:00,108,EURUSD,1.217949,0.487179,3.128205,2.397436,0.04918,2.230769,2.059941,0.333333,0,1,0.573276,0,1.588737,4.25641,0.472934,0.00209,1,3,0.742854,0,1,0,1,0,,0,-1009.54
2024.10.25 11:00:00,114,EURUSD,1.454318,1.086358,2.400501,1.489362,0.233577,2.330413,1.765464,0.0,0,1,0.528302,0,0.982456,3.294118,0.470588,0.001914,1,3,0.658307,0,1,0,1,0,,1,507.65
2024.10.30 16:00:00,116,EURUSD,1.976362,0.946815,3.042679,2.730138,0.02719,2.877216,3.22298,0.333333,0,1,0.446629,0,1.227122,2.371635,0.790545,0.002102,1,1,1.369677,0,1,1,0,1,,1,440.69
2024.11.01 16:00:00,118,EURUSD,4.817099,1.795375,2.35459,1.726699,0.129167,2.982481,2.492212,0.333333,1,1,0.443243,0,1.403423,2.747022,0.915674,0.001995,1,2,1.093912,0,1,1,0,1,,1,436.94
2024.12.12 17:00:00,120,EURUSD,2.656994,0.349391,3.940801,2.795125,0.024742,3.315148,4.186448,0.333333,0,1,0.232465,0,0.75711,3.112014,0.778003,0.005059,1,1,1.124444,0,0,1,0,1,,0,-1002.19
2024.12.20 12:00:00,122,EURUSD,1.809886,0.842839,1.481622,0.833967,0.42515,2.998733,1.133356,0.333333,0,1,2.551282,0,3.517677,2.288973,0.762991,0.000733,0,1,0.772898,0,1,0,1,0,,0,-1013.29
2025.01.31 11:00:00,126,EURUSD,1.448043,0.642823,1.772837,1.339778,0.145038,1.339778,1.389552,0.0,0,1,0.264085,0,0.47043,1.475109,0.245851,0.004634,1,1,1.058311,0,1,0,1,0,,1,256.69
2025.02.07 17:00:00,130,EURUSD,4.552147,0.773006,2.00409,1.46728,0.171429,2.956033,2.185792,0.666667,0,1,0.811966,0,1.9,0.773006,0.773006,0.000568,1,1,0.907182,0,0,1,0,1,,0,-1006.25
2025.03.27 11:00:00,136,EURUSD,1.531961,0.591549,1.607801,0.8039,0.04717,3.00325,1.315545,0.0,1,1,0.513889,0,0.787234,1.456121,0.728061,0.002439,1,2,1.012142,0,1,0,1,0,,1,503.94
2025.05.05 12:00:00,138,EURUSD,1.158709,0.853115,1.362437,0.853115,0.303738,2.298317,0.963747,0.333333,1,1,1.384106,0,1.300444,1.5598,0.519933,0.001884,1,1,0.810358,0,1,0,1,0,,1,1368.56
2025.05.20 12:00:00,142,EURUSD,1.805986,1.350877,2.087719,1.278638,0.380623,4.124871,1.946783,0.666667,0,1,2.040609,0,2.674905,4.124871,0.824974,0.002135,1,2,0.873471,0,1,0,1,0,,0,-1012.22
2025.06.17 11:00:00,148,EURUSD,1.582192,0.335616,1.454338,0.335616,0.692308,1.38242,1.329923,0.333333,1,1,1.082759,0,1.216381,1.334475,0.333619,0.001373,1,1,0.700472,0,1,0,1,0,,0,-1016.47
2025.06.20 12:00:00,152,EURUSD,0.811721,0.034913,1.317955,0.558603,0.264901,2.330424,1.170089,0.333333,1,1,0.798387,0,0.836451,1.160848,0.386949,0.00159,1,2,0.731687,0,1,0,1,0,,1,779.35
2025.07.22 12:00:00,158,EURUSD,1.268335,0.567731,2.33132,1.497843,0.259067,2.101812,1.789522,1.0,1,1,1.083333,0,2.01105,4.264021,0.533003,0.001755,1,1,0.600039,0,1,0,1,0,,0,-1013.5
2025.08.22 17:00:00,162,EURUSD,0.948622,0.416977,2.251675,0.865227,0.12963,2.606106,2.376238,0.333333,1,1,1.045198,0,1.72093,2.856292,0.476049,0.001592,0,2,0.889532,0,0,1,0,1,,0,-1013.18
2025.08.25 11:00:00,164,EURUSD,1.79164,1.269453,2.142765,1.530547,0.138655,2.466881,1.357285,0.0,1,1,0.170306,0,0.344045,2.223794,0.741265,0.007179,1,1,0.861264,0,1,0,1,0,,1,160.21
2025.09.23 12:00:00,168,EURUSD,2.022427,0.360158,1.967018,1.080475,0.126761,2.484169,1.762516,0.333333,0,1,0.700405,0,1.459916,2.419525,0.604881,0.001795,1,2,0.845316,0,1,0,1,0,,0,-1082.98
2025.09.26 11:00:00,170,EURUSD,1.158105,0.252168,1.372915,0.625751,0.312925,2.278853,0.991234,0.333333,0,1,2.5,0,2.660677,4.45497,0.556871,0.001793,0,3,0.848775,0,1,0,1,0,,0,-1021.14
2025.10.15 17:00:00,172,EURUSD,1.177966,0.211864,1.805085,0.813559,0.211268,2.076271,2.00754,0.333333,1,1,1.076923,0,1.394636,1.728814,0.432203,0.001463,1,1,0.92775,0,0,1,0,1,,1,1063.65
2025.10.16 12:00:00,174,EURUSD,1.343137,0.205882,1.107843,0.686275,0.106195,2.137255,0.928894,0.333333,1,1,1.050633,0,1.608304,2.137255,0.427451,0.001355,1,2,0.761504,0,1,0,1,0,,1,1036.0
2025.10.28 12:00:00,176,EURUSD,1.701724,0.362069,1.665517,0.57931,0.137681,2.027586,1.547953,0.333333,1,1,0.925,0,1.261364,1.665517,0.416379,0.001094,1,2,0.904267,0,1,0,1,0,,0,-1019.0
2025.11.10 12:00:00,178,EURUSD,1.470245,0.383897,0.800467,0.326721,0.418367,2.368728,0.778705,0.666667,1,1,1.785235,0,2.272117,3.275379,0.545897,0.001765,1,3,1.141516,0,1,0,1,0,,1,1769.37
2025.11.12 11:00:00,180,EURUSD,1.094463,0.243214,1.626493,1.018458,0.028037,2.584148,1.208357,0.0,0,1,0.663636,0,1.038618,1.824104,0.608035,0.001155,1,1,0.680691,0,1,0,1,0,,1,642.54
2025.11.17 11:00:00,182,EURUSD,1.083789,0.752277,2.040073,1.275046,0.25625,2.894353,1.420328,0.0,1,1,0.689076,0,0.977021,1.644809,0.822404,0.00132,1,1,0.785906,0,1,0,1,0,,1,669.32
2025.11.26 17:00:00,186,EURUSD,2.596364,1.454545,2.530909,1.92,0.091954,2.967273,2.680015,0.333333,0,1,0.536278,0,1.090742,2.967273,0.593455,0.003741,1,2,1.286936,0,0,1,0,1,,1,528.19
2025.12.09 11:00:00,190,EURUSD,1.311475,0.672131,2.606557,0.803279,0.295597,2.098361,1.816105,0.0,1,1,0.482143,0,0.808556,1.491803,0.745902,0.001125,1,1,0.719491,0,1,0,1,0,,1,461.41
2025.12.31 16:00:00,194,EURUSD,1.298084,0.84751,1.920307,1.405364,0.03352,3.862069,1.988889,0.333333,1,1,1.258621,0,2.136585,3.443678,0.86092,0.001502,1,1,1.096801,0,1,1,0,1,,0,-972.25
2026.01.26 11:00:00,196,EURUSD,1.190136,0.572356,0.985724,0.654121,0.299539,1.721609,1.081485,0.0,1,1,2.6,0,1.985242,3.020766,0.503461,0.00335,0,3,1.593461,0,1,0,1,0,,0,-1013.52
2026.01.27 12:00:00,198,EURUSD,1.428571,0.268908,2.605042,2.386555,0.025806,3.042017,2.084034,0.666667,0,1,0.4677,0,1.357985,5.142857,0.514286,0.004507,0,2,0.922575,0,1,0,1,0,,1,460.84
2026.02.10 16:00:00,202,EURUSD,1.637701,1.020053,2.339572,1.179144,0.32,2.835561,2.426007,0.333333,0,1,1.22093,0,1.819307,6.532086,0.54434,0.003837,1,3,0.959193,0,1,1,0,1,,1,1206.24
2026.02.19 12:00:00,206,EURUSD,1.020295,0.077491,1.162362,0.167897,0.144444,2.105166,0.852676,0.666667,1,1,2.909091,0,2.969697,3.073801,0.384225,0.000801,0,2,0.797138,0,1,0,1,0,,1,2879.16
